,source,title,is_clickbait
0,wyff4.com,"Fatal shooting of student in NC high school hallway reportedly 'stemmed from case of bullying,' officials say",0
1,wyff4.com,'I survived the second time': Holocaust survivor was minutes late to synagogue service in Pittsburgh,0
2,wyff4.com,"Teen dies when van hits tree, coroner says",0
3,wyff4.com,"Teen bus helper accused of sexually assaulting 6-year-old girl, police say",0
4,wyff4.com,"4 children hit, 3 killed by truck at bus stop, state police say",0
5,wyff4.com,"12-year-old struck, killed while chasing her dog will be buried with beloved pet",1
6,wyff4.com,'It breaks my heart': Harrowing tales emerge from synagogue; suspect appears in court,0
7,wyff4.com,"Police: Infant girl found lying on car floor, on top of stolen handgun during traffic stop",0
8,wyff4.com,Woman arrested for allegedly killing man over slice of pizza,0
9,wyff4.com,Pharrell not ‘Happy’ that Trump played his hit song at rally on day of synagogue shooting,1
10,wyff4.com,"Journey cassette tape forces evacuations, road closures in Charlotte",0
11,wyff4.com,Spartanburg pays tribute to victims of Pittsburgh synagogue massacre,0
12,wyff4.com,"Challenger calls letter from Duke Energy ‘desperate’ campaign move; incumbent said, ‘I did my job’",0
13,wyff4.com,Navy sailor shot to death after stopping to help stranded motorist,0
14,wyff4.com,Police: Man pointed gun at girlfriend over baby shower running too long,0
15,wyff4.com,"FBI agents, deputies swarm 3 pain management facilities",0
16,wyff4.com,7 wounded at California nightclub holding 'The First Purge' themed Halloween party,0
17,wyff4.com,Greenville Jewish temple talks security after Pittsburgh attack,0
18,wyff4.com,"Ohio 5-year-old tests positive for meth after eating Halloween candy, police say",0
19,wyff4.com,"'He didn't see us, thank God': Survivor of synagogue massacre recounts moments of terror",0
20,wyff4.com,Crazy video: Driver makes last-second escape from falling crane,0
21,wyff4.com,"Upstate man admits planting bombs in teddy bear, basket, elsewhere",0
22,wyff4.com,"Woman driving motorcycle killed in crash on Blue Ridge Parkway identified, rangers say",0
23,wyff4.com,Anderson salon faces backlash after employee wears blackface for Halloween,0
24,wyff4.com,"Man armed with 2 x 4, gun, keeps shooting at officers after he’s wounded, police say",0
25,wyff4.com,Woman whose baby drowned when she drove into Hurricane Florence flooding is charged,1
26,wyff4.com,"Crossing guard hit by car at Upstate elementary school; driver leaves scene, officials say",0
