,source,title,is_clickbait
0,washingtontimes.com,"Hillary Clinton jokes 'they all look alike' after interviewer confuses Cory Booker, Eric Holder",1
1,washingtontimes.com,Supreme Court rejects Pa. GOP appeal over state's congressional map,0
2,washingtontimes.com,"NFL trade rumor mill: Le'Veon Bell, Demaryius Thomas top candidates as deadline approaches",0
3,washingtontimes.com,Mueller probing conference calls hosted by Roger Stone during 2016 race: Report,0
4,washingtontimes.com,Pentagon adding billions more into military intelligence programs,0
5,washingtontimes.com,World having trouble tracking Iranian oil exports as U.S. sanctions loom,0
6,washingtontimes.com,Justice Department opens a record 34 investigations of sexual harassment in housing,0
7,washingtontimes.com,Andrew Gillum hits back at Trump: 'He stokes fear',0
8,washingtontimes.com,The Latest: Couple says fatal fall victim captured in selfie,0
9,washingtontimes.com,Public urged to call with tips about missing 4-year-old boy,0
10,washingtontimes.com,The Latest: 2nd caravan reaches city in far-southern Mexico,0
11,washingtontimes.com,Police: Drunk man disrupts South Carolina prayer vigil,0
12,washingtontimes.com,"US sending 5,200 troops to border, double Syria deployment",0
13,washingtontimes.com,"3 siblings struck, killed by truck at bus stop in Indiana",0
14,washingtontimes.com,"Devils, 76ers owner going all in on sports betting promotion",0
15,washingtontimes.com,White deer have unusual home in upstate NY _ old Army depot,0
16,washingtontimes.com,The Latest: New iPads embrace facial recognition,0
17,washingtontimes.com,Judge won't step aside from trial in GOP official's slaying,0
18,washingtontimes.com,Spain says Vatican to help with discreet reburial of Franco,0
19,washingtontimes.com,"Gum, bottled water, pizza bagels want to be called 'healthy'",0
20,washingtontimes.com,US home price gains weaken for 5th straight month,0
21,washingtontimes.com,Scot McCloughan loses grievance case against Redskins: Reports,0
22,washingtontimes.com,Steven Yeun takes a leap into Korean cinema with 'Burning',0
23,washingtontimes.com,"Japanese spinning tops tell stories, aim for playfulness",0
24,washingtontimes.com,Dish gardens bring gardening inside for the winter,0
25,washingtontimes.com,Chinese military secretly placing scientists in U.S. universities,0
26,washingtontimes.com,Middle school teacher faces sexual misconduct charges,0
27,washingtontimes.com,Man sentenced to 5 years in prison for fentanyl trafficking,0
28,washingtontimes.com,2 people charged in 2016 shooting death of Mississippi man,0
29,washingtontimes.com,"Prosecution, defense rest their cases in Dallas death trial",0
30,washingtontimes.com,RIP 'Wing Bowl': Annual Philly event discontinued in light of Super Bowl victory,0
31,washingtontimes.com,Jury: School district must pay crash victim's family $1.2M,0
32,washingtontimes.com,EU antitrust regulator investigates steel joint venture deal,0
33,washingtontimes.com,"Man accused of stabbing, decapitating woman pleads guilty",0
34,washingtontimes.com,Police: Maine man facing manslaughter charges violates bail,0
35,washingtontimes.com,US trial for 'El Chapo' set to begin next month,0
36,washingtontimes.com,Search fails to find Nome man missing from fishing boat,0
37,washingtontimes.com,DNA evidence identifies prime suspect in 28-year-old slaying,0
38,washingtontimes.com,Search for missing hunter in southwest Wyoming,0
39,washingtontimes.com,UN demands immediate halt to attacks in Ebola areas in Congo,0
40,washingtontimes.com,Police: Railroad worker concealed involvement in train wreck,0
41,washingtontimes.com,"RaeAnn Kelsch, longtime North Dakota lawmaker, dies",0
42,washingtontimes.com,Texas dragging death killer 1 step closer to execution,0
43,washingtontimes.com,"The Latest: 3 siblings struck, killed by truck at bus stop",0
44,washingtontimes.com,Authorities say crash killed man in southeast Nebraska,0
45,washingtontimes.com,Helicopter crash in Ashland County kills 1,0
46,washingtontimes.com,Customer service provider closing Indiana call center,0
47,washingtontimes.com,Man pleads guilty to illegally shooting grizzly bear,0
48,washingtontimes.com,Arkansas health officials confirm outbreak at cancer center,0
49,washingtontimes.com,Bulgarian authorities bust fraudulent passport scheme,0
50,washingtontimes.com,Plans announced for oil export terminal near Corpus Christi,0
51,washingtontimes.com,Oklahoma woman files lawsuit against Narconon Arrowhead,0
52,washingtontimes.com,Officer who mistook detective for gunman testifies at trial,0
53,washingtontimes.com,2 Missouri students hurt in Illinois crash file lawsuit,0
54,washingtontimes.com,Body found in bag in Anaheim trash bin,0
55,washingtontimes.com,Checks in the mail: Louisiana residents get back owed money,0
56,washingtontimes.com,Greek prosecutor seeks 9 convictions in US tourist's killing,0
57,washingtontimes.com,GOP's Zeldin running as ardent Trump backer on Long Island,0
58,washingtontimes.com,Lebanon accuses editor of harming relations with Saudis,0
59,washingtontimes.com,Officials to consider turning Mercy Hospital into shelter,0
60,washingtontimes.com,"Thieves take 300 bales in Christian County, documents say",0
61,washingtontimes.com,Whitey Bulger transferred to prison in West Virginia,0
62,washingtontimes.com,South Dakota Supreme Court Justice Steven Zinter dies at 68,0
63,washingtontimes.com,"Man gets probation, case tied to Texas officer shot 6 times",0
64,washingtontimes.com,"Schimel raises $484k in September, October",0
65,washingtontimes.com,Former officer on trial for alleged corruption of teen boy,0
66,washingtontimes.com,"Deputy shoots, wounds suspect while responding to burglary",0
67,washingtontimes.com,Work continues in Texas to honor black sailor Doris Miller,0
68,washingtontimes.com,Idaho billionaire VanderSloot likes Democrat to run schools,0
69,washingtontimes.com,Lawmaker accused of sexually harassing fellow House member,0
70,washingtontimes.com,San Diego hepatitis A outbreak ends after 2 years,0
71,washingtontimes.com,Lincoln domestic abuse shelters see more physical violence,0
72,washingtontimes.com,Minnesota regulators back gas-fired power plant in Wisconsin,0
73,washingtontimes.com,Sioux Falls group meets $2.4M goal to complete Arc of Dreams,0
74,washingtontimes.com,Laramie County judge dismisses Haynes eligibility lawsuit,0
75,washingtontimes.com,Pullman officer arrested in sex assault of WSU student,0
76,washingtontimes.com,Kansas National Guard to send troops to US-Mexico border,0
77,washingtontimes.com,Harley-Davidson to recall nearly 178K bikes to fix clutches,0
78,washingtontimes.com,State Capitol rooms evacuated as structural problem found,0
79,washingtontimes.com,Northern Iowa nurse charged with drug thefts,0
80,washingtontimes.com,Fugitive hops onto Metro tracks to try to evade capture,0
81,washingtontimes.com,Maryland State Police chopper pilots still in short supply,0
82,washingtontimes.com,Worker injured in Colorado oil tank fire on life support,0
83,washingtontimes.com,State confirms rare bovine tuberculosis in Waunakee cows,0
84,washingtontimes.com,Trial set in deadly Cedar Rapids drug robbery,0
85,washingtontimes.com,EPA eyes changing tribal water standards in Maine,0
86,washingtontimes.com,Americans to get access to shorter UK airport passport line,0
87,washingtontimes.com,Authorities say 4 bicyclist injured in crash with vehicle,0
88,washingtontimes.com,Ben & Jerry's unveils Pecan Resist flavor ahead of midterms,0
89,washingtontimes.com,Israeli defense minister: U.S. sanctions to thwart Iran's ability to spread terrorism,0
90,washingtontimes.com,"Melania Trump's plane forced to land after mechanical problem causes smoke, 'burning smell'",0
91,washingtontimes.com,Trump says he wants audiotape of Saudi journalist's murder 'if it exists',0
92,washingtontimes.com,"Henry Kissinger called 'war criminal,' told to 'rot in hell' by protesters at NYU event",0
93,washingtontimes.com,Twitter releases millions of tweets from foreign influence campaigns linked to Russia and Iran,0
94,washingtontimes.com,Congress should 'seize the moment' and legalize marijuana after Canada: Ron Wyden,0
95,washingtontimes.com,Grassley demands IG report on FBI official who improperly accepted sports tickets,0
96,washingtontimes.com,Trump takes epic 'Western swing' tour: Three rallies in three states in three days,0
97,washingtontimes.com,Treasury official busted for leaking financial reports on Trump campaign team,0
98,washingtontimes.com,University of Southern Maine bans professor who offered credit for anti-Kavanaugh protest,0
99,washingtontimes.com,The Khashoggi mystery,0
