,source,title,is_clickbait
0,fox8.com,Notorious mob boss Whitey Bulger found dead in prison,0
1,fox8.com,Cleveland Browns fire Coach Hue Jackson; defensive coordinator Gregg Williams named interim coach,0
2,fox8.com,"NASA probe gets closer to the sun, breaks record",0
3,fox8.com,Cleveland police investigate gas station shooting death,0
4,fox8.com,Local religious leaders speak out against violence after Pittsburgh synagogue shooting,0
5,fox8.com,"Local, national leaders decline to appear with president in Pittsburgh",0
6,fox8.com,"3 Indiana children hit, killed by truck as they were boarding school bus",0
7,fox8.com,"Police: Father dining with children shoots, kills gunman at McDonald’s",0
8,fox8.com,Cleveland City Council approves Hopkins Airport fee for limos and shuttles,0
9,fox8.com,Vigil in Cleveland remembers victims of Pittsburgh synagogue shooting,0
10,fox8.com,Poll: Turnout among young voters could be historic in midterm election,0
11,fox8.com,"Mother of baby swept away, killed during Hurricane Florence faces charges",0
12,fox8.com,Kevin Love could miss significant time with foot injury,0
13,fox8.com,‘It reminded me of what happened to me’: Local Holocaust survivor reflects on Pittsburgh synagogue shooting,0
14,fox8.com,President Trump says he plans to end birthright citizenship,0
15,fox8.com,"Gum, pizza bites want to be called ‘healthy’",1
16,fox8.com,Youngstown diocese names priests ‘credibly accused’ of sexual abuse of a minor,0
17,fox8.com,"Man used dogs’ injuries to get pain pills in ‘disturbing’ case of animal cruelty, police say",0
18,fox8.com,Pharrell Williams threatens to sue President Trump over use of ‘Happy’ at rally after Pittsburgh shooting,0
19,fox8.com,Man charged in Pittsburgh massacre brought into court in wheelchair,0
20,fox8.com,Traffic Alert: Crashes on I-90E in Cleveland causing big delays,0
21,fox8.com,Cleveland to land 2022 NBA All-Star Game: report,0
22,fox8.com,"Brief break from rain until Halloween, warmer temps for a couple days",0
23,fox8.com,Kareem Hunt buys tickets for Willoughby South football team to see Browns-Chiefs,0
24,fox8.com,Haslams on firing of Hue Jackson: ‘It was in the organization’s best interest’,1
25,fox8.com,President Trump to visit Pittsburgh after deadly synagogue shooting,0
26,fox8.com,‘Bus helper’ accused of raping 6-year-old on Ohio school bus,0
27,fox8.com,Cleveland Indians join fans in trolling Hue Jackson’s firing,0
28,fox8.com,Move Halloween? Petition asks for change to last Saturday in October,0
29,fox8.com,Dog with terminal cancer becomes honorary K-9 for a day,0
30,fox8.com,Two city officials suspended following Cleveland Hopkins security incident,0
31,fox8.com,Mom gives birth to healthy baby boy in car on way to Cleveland hospital,0
32,fox8.com,"Warm air is on the way, wet weather coming for Halloween",1
33,fox8.com,I-480 crash causing backups that could last more than an hour,0
