,source,title,is_clickbait
0,thecollegefix.com,"More than 10,000 retired Illinois educators earn six-figure pensions",0
1,thecollegefix.com,Tax dollars at work: ‘intersectional feminisms’ prof given $500K to ‘advance social justice’ in STEM,0
2,thecollegefix.com,White teacher canned for controversial slavery lesson sues for over $100 million,0
3,thecollegefix.com,Leaflet tells St. Louis students to ‘take Amerikkka if the murdering pig walks’,0
4,thecollegefix.com,"Law professor blasts ‘yes means yes’: ‘Ridiculous, unfair, infantilizes women’",0
5,thecollegefix.com,"Law students complain rape law too traumatizing to study, law professors say",0
6,thecollegefix.com,Ohio State employs 88 diversity-related staffers at a cost of $7.3M annually,0
7,thecollegefix.com,"Following layoffs, budget woes, Saint Louis University buys 2,300 Amazon Echos for students",0
8,thecollegefix.com,SEX WEEK: Public university to raffle off a year’s supply of birth control,0
9,thecollegefix.com,Fight ‘one-sided pseudo-economics’ in the academy with privately funded centers,0
10,thecollegefix.com,Saint Louis University denies it paid ransom to make Occupy protesters leave,0
11,thecollegefix.com,Fraternities at Penn can be fined $500 for ‘insensitive messages’,0
12,thecollegefix.com,Catholic university DePaul adds ‘Queer Peers’ mentorship program,0
13,thecollegefix.com,Vandalism on Ivy League Campus Attacks Conservative as ‘Racist Rape Apologist’,0
14,thecollegefix.com,"Cornell pays accused student $125,000 to settle double-jeopardy suicide lawsuit",0
15,thecollegefix.com,LAWSUIT: Scorned female student’s false claim gets student kicked out of school for consensual sex,0
16,thecollegefix.com,Apply now: The College Fix’s spring 2019 paid journalism fellowship,0
17,thecollegefix.com,Ohio State wants to give Kathleen Sebelius an honorary degree,0
18,thecollegefix.com,"UMich screening of ‘American Sniper’ packs room, garners applause as credits roll",0
19,thecollegefix.com,The College Fix,1
20,thecollegefix.com,"At Oberlin College, band’s gig canceled over its name, says ‘Viet Cong’ is ‘deeply offensive’",0
21,thecollegefix.com,Pro-abortion speaker to headline Catholic university’s MLK event,0
22,thecollegefix.com,Dad’s epic response to school’s Big Brother-ish note about kid’s lunch,1
23,thecollegefix.com,Harvard would pay $500 million annual endowment tax under Democratic nominee’s plan,0
24,thecollegefix.com,"Students call for Ferguson prosecutor, St. Louis police chief’s invitations rescinded",0
25,thecollegefix.com,"Student punished for criticizing lesbian movie can sue college, but rulings vary",0
26,thecollegefix.com,"Evergreen State College freshmen enrollment drops to 300 students, professor says",0
27,thecollegefix.com,Coach Harbaugh to meet with Muslim students upset he defended ‘American Sniper’,0
28,thecollegefix.com,Meet the college wrestling champ who shocked the nation (VIDEO),1
29,thecollegefix.com,Public university investigates aviation professor for views on Muslim immigration after 9/11,0
30,thecollegefix.com,College deems students’ 9/11 ‘Never Forget’ posters bias incident for highlighting Islamic terrorism,0
31,thecollegefix.com,University gives up trying to punish accused male after appeals court thrashing over ‘1000 girls’ remark,0
32,thecollegefix.com,"Take This College’s Ridiculous Workplace Harassment Quiz, See How You’d Fare",1
33,thecollegefix.com,UW-Madison professors balk at Gov. Walker’s request to work more,0
34,thecollegefix.com,Attack student journalists and you attack young women,1
35,thecollegefix.com,‘Blood Bucket’ Fallout Leads Ohio University Student Official To Quit (VIDEO),0
36,thecollegefix.com,Students at one of the biggest party schools stand up for sexual purity,0
37,thecollegefix.com,Raucous protesters choke entrance at George Will’s Miami University speech,0
38,thecollegefix.com,Veteran Fox News political reporter dishes on D.C. politics,0
39,thecollegefix.com,"SEXUAL ASSAULT SURVEY: Demographics, definitions, phrasing could skew results",0
40,thecollegefix.com,Outrage over golden parachute for college president who hid spending for years,0
41,thecollegefix.com,History professor rips down campus 9/11 ‘Never Forget’ posters (VIDEO),1
42,thecollegefix.com,Temple U. staff ‘unlearning’ the gender binary to be more ‘inclusive’,0
43,thecollegefix.com,Whiny student official plays the race card because of incorrect photo caption,1
44,thecollegefix.com,Harvard Christian group put on probation after asking bisexual Bible leader to resign,0
45,thecollegefix.com,"At UNC Chapel Hill, 17 departments have zero registered Republican professors, analysis finds",0
46,thecollegefix.com,Appeals judge grills university that told Title IX hearing panel ‘future of 1000 girls’ was at stake,0
47,thecollegefix.com,LAWSUIT: School lets Buddhist coach pray on field after game but not Christian coach,0
48,thecollegefix.com,‘Politically incorrect’ 4chan members target Penn State exchange student who praised 9/11 and dead U.S. soldiers,0
49,thecollegefix.com,Here’s some of the most outrageous college classes of 2017-18: REPORT,1
50,thecollegefix.com,University of Minnesota says its anti-Christmas memo wasn’t supposed to leak to the public,0
51,thecollegefix.com,"On heels of March for Our Lives, College Republicans host pro-Second Amendment events",0
52,thecollegefix.com,Northwestern accused fraternity of rape based on anonymous report about unidentified victims,0
53,thecollegefix.com,‘America IS the land of opportunity’: Student protest calls BS on microaggressions,0
54,thecollegefix.com,Students at black college express fury as white girls wearing MAGA hats tour campus,0
55,thecollegefix.com,Bar association denounces recall effort against judge that issued Stanford rape sentence,0
56,thecollegefix.com,Of course campus police should be armed,0
57,thecollegefix.com,"Professor: Journalism, outrage over academics’ provocative statements is ‘technique of repression’",0
58,thecollegefix.com,"Brock Turner’s sentence is harsher than most people realize, lawyers say",1
59,thecollegefix.com,"High school students want ‘Millionaires’ mascot removed, say it’s offensive",0
60,thecollegefix.com,Dartmouth University hosts ‘What’s Up With White People?’ event,1
61,thecollegefix.com,Student op-ed: ‘OK to be White’ posters ‘implicitly promote hate while explicitly remaining innocuous’,1
62,thecollegefix.com,Georgetown University refuses to deny that it invests in abortion providers,0
63,thecollegefix.com,Pomona College students who shut down ‘War on Cops’ speech won’t be punished,1
64,thecollegefix.com,San Francisco university hosts ‘making whiteness conscious’ workshop,0
65,thecollegefix.com,Students dare Harvard to censor them as they host professor who opposes gender-neutral pronouns,0
66,thecollegefix.com,"Colleges train, pay students to become social justice advocates",0
67,thecollegefix.com,"Women dominate science in bachelor’s degrees, federal data show",0
68,thecollegefix.com,University of Texas issues 29-point checklist on offensive Halloween costumes,1
69,thecollegefix.com,Hoax alert: ‘Non-Caucasian’ student behind racist graffiti at Minnesota high school,0
70,thecollegefix.com,College apologizes for putting wrong man’s name and photo on rapist leaflet,0
71,thecollegefix.com,"Professor who wrote pro-colonialism article asks for its withdrawal, facing blacklists",0
72,thecollegefix.com,How a pregnancy center near Larry Bird’s alma mater drove Planned Parenthood out of business,0
73,thecollegefix.com,UCLA bars speakers who are too controversial with security spending cap,0
74,thecollegefix.com,Evergreen State finally tells protesters–two months after melee–their actions were ‘criminal’,0
75,thecollegefix.com,UC-San Francisco fires Title IX director who couldn’t keep up with repeated changes to harassment definitions,0
76,thecollegefix.com,"For diversity’s sake, Australian college offers scholarship to men … but females outraged",0
77,thecollegefix.com,‘Emotional labor’ payments sought for female student activists,0
78,thecollegefix.com,Female professor sues university after being subject to ‘malicious’ Title IX investigation,0
79,thecollegefix.com,Judge refuses to toss lawsuit against college for banning distribution of Spanish-language Constitutions,0
80,thecollegefix.com,Public university president compares his students to the ‘fascists’ they protest,0
81,thecollegefix.com,King’s College London to replace portraits of its founders with ‘wall of diversity’,0
82,thecollegefix.com,"St. Olaf defends pro-Israel adviser, says demand to oust him won’t be met",0
83,thecollegefix.com,"To get over hippie-stoner image that holds down enrollment, UC-Santa Cruz lowers its standards",0
84,thecollegefix.com,Anti-Israel divestment vote fails after student senators walk out,0
85,thecollegefix.com,Hunger strikes by Ivy League activists somehow fail to accomplish anything,0
86,thecollegefix.com,U. Michigan student admits to hoax she said was linked to post-election ‘surge in hate crimes’,0
87,thecollegefix.com,"Yes, it is: College president says ‘Hate speech isn’t free speech’",0
88,thecollegefix.com,"Freshmen told: Welcome to college, now confront racism and privilege",1
89,thecollegefix.com,"Gay teens protest Trump, raise money for Planned Parenthood by selling ‘p*ssy pops’",0
90,thecollegefix.com,Dartmouth offers race-specific ‘student advising’ programs,0
91,thecollegefix.com,"In wake of GOP shooting, black professor says of whites: ‘Let them f***ing die’",0
92,thecollegefix.com,U. Toronto researcher: Canada has an outdoor activities racial ‘adventure gap’,0
93,thecollegefix.com,Professor reported for question critical of biological men competing against women in sports,0
94,thecollegefix.com,"Professors demand firing of UC-Berkeley professor who served Bush, crash his speech",0
95,thecollegefix.com,"Black LGBTQ campus director says he’s wary of white gays, white women, police and heterosexuals",0
96,thecollegefix.com,Sorority accepts men: ‘A transgender woman is just as much of a woman as I am’,1
97,thecollegefix.com,Radical feminist: Transgender activism’s threat to women is ‘forbidden discourse’ on the left,1
98,thecollegefix.com,Tufts U. student-made ‘disorientation’ guide calls Israel ‘white supremacist state’,0
99,thecollegefix.com,Back-to-school ball pits used to help college students,0
